song_id,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,contains_hyphen,contains_feat,is_derived,contains_parentheses,language,num_syllables,avg_chars_per_word,num_uppercase_words,num_lowercase_words,sentiment,num_syllables_missing
2231,58,270946,0.0153,0.728,0.518,4.19e-05,11,0.103,-11.114,0,0.038,88.708,1,0.833,1,0,0,0,1,2.0,9.0,3,-2,0.0,0
18680,62,192835,0.0155,0.903,0.498,7.84e-06,8,0.105,-6.379,1,0.108,121.974,1,0.439,0,0,0,0,0,5.0,5.333333333333333,3,0,0.5,0
16908,59,237666,0.773,0.267,0.356,0.00176,8,0.1669999999999999,-12.103,1,0.0317,92.272,1,0.314,0,0,0,0,1,4.0,4.25,3,1,0.0,0
10155,60,263973,0.00205,0.7290000000000001,0.894,0.021,5,0.128,-3.494,1,0.0397,124.992,1,0.8320000000000001,0,0,0,0,0,3.496065437978878,5.0,1,0,0.0,1
18150,31,225933,0.148,0.7709999999999999,0.735,0.0,5,0.288,-9.162,0,0.116,119.983,1,0.385,0,0,0,0,0,5.0,5.333333333333333,3,0,0.0,0
16694,38,231133,0.000217,0.404,0.946,0.00168,2,0.411,-11.562,0,0.088,151.716,1,0.4370000000000001,0,0,0,0,0,2.0,8.0,1,0,0.0,0
331,14,176160,0.038,0.55,0.929,0.0,9,0.135,-5.765,1,0.0815,129.011,1,0.643,0,0,0,0,0,3.496065437978878,3.0,1,2,0.0,1
18702,86,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,1,0.5820000000000001,0,0,0,0,0,3.496065437978878,4.0,1,0,0.0,1
16364,66,158573,0.877,0.611,0.479,6.5e-06,5,0.106,-8.074,0,0.117,82.366,1,0.79,0,0,0,0,1,5.0,4.8,5,0,-0.1555555555555555,0
17995,48,284213,0.0247,0.83,0.722,1.21e-06,0,0.0741,-6.099,1,0.0595,109.987,1,0.29,0,0,0,0,1,3.0,5.0,2,1,0.0,0
16790,65,256026,0.139,0.845,0.5760000000000001,0.0,11,0.0764,-5.15,0,0.153,127.641,1,0.461,0,0,0,0,0,3.0,6.333333333333333,3,0,0.0,0
9046,88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,1,0.746,0,1,0,1,1,3.0,3.6666666666666665,5,-2,0.8,0
2724,38,187760,0.847,0.215,0.7090000000000001,0.000237,10,0.125,-7.4,1,0.0355,166.15,0,0.5529999999999999,0,0,0,0,0,3.0,6.0,1,0,0.0,0
16583,44,189440,0.389,0.516,0.628,0.0,7,0.078,-3.528,1,0.0311,176.093,1,0.622,0,0,0,0,0,4.0,8.0,1,0,0.0,0
3350,50,269490,0.732,0.7390000000000001,0.473,9.71e-05,6,0.0363,-7.872999999999998,0,0.0512,148.28,1,0.964,0,0,0,0,0,10.0,6.5,3,1,0.0,0
9502,52,183320,0.472,0.664,0.7020000000000001,0.00352,11,0.107,-8.072000000000001,1,0.188,119.852,1,0.526,0,0,0,0,0,3.496065437978878,8.0,2,0,0.0,1
3507,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,1,0.647,0,0,0,0,0,2.0,3.5,1,1,0.0,0
2544,44,213159,0.0819,0.688,0.804,0.00813,10,0.325,-4.313,0,0.0322,119.991,1,0.742,1,0,1,0,1,9.0,5.222222222222222,14,-5,0.25,0
7740,56,255640,0.0795,0.936,0.6779999999999999,0.0,4,0.0838,-3.012,0,0.21,96.911,1,0.8220000000000001,0,0,0,0,0,3.496065437978878,1.0,0,1,0.0,1
9641,61,211533,0.0523,0.626,0.946,0.0,1,0.149,-4.644,0,0.0779,103.004,1,0.679,0,0,0,0,0,3.496065437978878,6.5,2,0,0.0,1
64,94,180000,0.346,0.638,0.7170000000000001,0.0,2,0.105,-4.722,1,0.0337,100.027,1,0.249,0,1,0,1,0,3.0,10.0,3,-2,0.85,0
6219,55,236240,0.00679,0.795,0.994,0.904,8,0.057,0.525,0,0.0483,126.023,1,0.865,0,0,0,0,0,3.496065437978878,5.0,1,0,-0.0833333333333333,1
8773,76,225483,0.299,0.8740000000000001,0.4920000000000001,0.0,9,0.0983,-7.399,0,0.0604,127.067,1,0.5870000000000001,0,1,0,1,1,4.0,9.0,4,-2,0.0,0
3449,52,192750,0.017,0.508,0.755,0.0,11,0.384,-7.606,0,0.458,106.803,0,0.5820000000000001,0,1,0,1,0,4.0,6.5,3,-1,0.0,0
12459,35,148848,0.0096,0.76,0.5760000000000001,0.00619,7,0.132,-6.792000000000002,1,0.055,100.016,1,0.7240000000000001,0,0,0,0,0,3.0,9.0,1,0,0.0,0
9892,35,218293,0.1689999999999999,0.586,0.755,0.0,10,0.0366,-3.176,1,0.079,120.119,1,0.454,0,0,0,0,0,2.0,4.5,2,0,0.0,0
3924,36,265080,0.68,0.596,0.7,0.000277,5,0.623,-4.9110000000000005,0,0.0323,133.45,1,0.926,0,0,0,0,1,5.0,3.8,4,1,0.0,0
15946,83,216933,0.227,0.6920000000000001,0.711,0.0,0,0.12,-7.497999999999998,0,0.0317,125.135,1,0.875,1,0,1,1,1,2.0,6.5,6,-4,0.35,0
17320,49,213786,0.708,0.397,0.42,8.05e-05,1,0.0568,-10.851,1,0.0351,116.591,1,0.595,0,0,0,0,1,4.0,4.5,3,1,0.0,0
11668,67,297782,0.251,0.422,0.677,3.55e-06,11,0.16,-5.76,1,0.0365,150.131,1,0.146,0,0,0,0,0,2.0,5.0,2,0,0.25,0
7589,96,196373,0.6970000000000001,0.5529999999999999,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,1,0.443,0,0,0,0,1,3.0,5.0,2,0,0.0,0
15524,96,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,1,0.376,0,1,0,1,0,2.0,5.0,4,-3,0.0,0
7679,77,193700,0.258,0.867,0.7240000000000001,0.0,6,0.0527,-4.266,1,0.0978,128.97,1,0.757,0,1,0,1,0,4.0,8.0,2,-1,0.0,0
7525,64,148252,0.146,0.942,0.517,7.11e-06,7,0.118,-7.176,1,0.311,120.148,1,0.419,0,0,0,0,1,1.0,4.0,1,0,0.0,0
7409,34,278386,0.00286,0.787,0.902,0.000325,2,0.0792,-6.562,1,0.271,87.21799999999998,1,0.77,0,0,0,0,0,7.0,5.0,3,1,0.0,0
11,63,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,1,0.243,0,0,0,0,0,1.0,4.0,1,0,-0.6,0
813,75,226240,0.0135,0.898,0.271,0.00138,7,0.0461,-12.238,1,0.091,111.485,1,0.742,0,0,0,0,0,3.496065437978878,4.0,1,0,0.0,1
3967,62,177266,0.0958,0.745,0.655,1.99e-06,5,0.0895,-7.588999999999999,1,0.166,141.429,1,0.5820000000000001,0,0,0,0,1,7.0,4.285714285714286,5,2,0.0,0
16893,58,218346,0.838,0.508,0.351,0.7909999999999999,10,0.122,-14.951,1,0.0297,75.056,1,0.269,0,0,0,0,0,3.496065437978878,4.0,1,0,0.0,1
5233,59,200493,0.7040000000000001,0.684,0.45,0.00191,7,0.243,-10.422,1,0.0332,102.902,1,0.639,0,0,0,1,1,4.0,9.0,5,-3,0.25,0
4968,31,140866,0.78,0.6459999999999999,0.513,0.00176,7,0.132,-15.219,1,0.0802,116.497,1,0.954,0,0,0,0,1,4.0,5.0,3,1,-0.1875,0
1123,18,257706,5.01e-05,0.389,0.705,0.86,10,0.09,-10.331,0,0.0553,122.154,1,0.555,0,0,0,0,1,7.0,6.75,4,0,0.0,0
8271,61,207519,0.183,0.428,0.7240000000000001,0.000136,11,0.251,-7.2639999999999985,0,0.0434,146.917,1,0.184,0,0,0,0,0,2.0,7.0,1,0,0.0,0
14965,36,175133,6.27e-05,0.428,0.966,0.000617,11,0.403,-2.794,0,0.12,186.168,1,0.435,0,0,0,0,1,2.0,10.0,1,0,0.0,0
7230,44,106666,0.902,0.6729999999999999,0.22,0.952,3,0.111,-12.765999999999998,1,0.0275,81.017,1,0.407,0,0,0,0,0,2.0,5.0,0,1,0.0,0
10949,59,245681,0.22,0.721,0.489,0.0,6,0.0196,-10.827,0,0.396,123.755,1,0.474,0,0,0,0,0,2.0,4.0,1,0,0.0,0
13090,35,207013,0.718,0.6509999999999999,0.515,2.92e-06,5,0.0968,-9.857,1,0.0482,88.948,1,0.57,0,0,0,0,0,4.0,4.333333333333333,3,0,0.0,0
12021,34,163880,0.122,0.7859999999999999,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,1,0.913,0,0,0,0,0,4.0,9.0,1,0,0.0,0
1663,54,263586,3.17e-05,0.48,0.988,0.00432,11,0.389,-3.229,0,0.0838,124.041,1,0.252,0,0,0,0,0,3.0,4.5,2,0,0.0,0
17468,43,233920,0.114,0.735,0.621,0.00481,7,0.235,-4.464,1,0.0576,144.078,1,0.472,0,0,0,0,1,2.0,4.5,2,0,0.0,0
17784,78,228533,0.181,0.7,0.862,0.0,11,0.1,-4.893,0,0.101,170.108,1,0.618,0,1,0,1,0,7.0,7.0,5,-2,0.0,0
6426,4,210746,0.391,0.6559999999999999,0.677,1.92e-06,2,0.118,-6.928999999999999,1,0.0285,112.01,1,0.57,0,0,0,0,0,2.0,4.0,2,0,0.0,0
4394,43,179093,0.171,0.688,0.485,0.0,1,0.0906,-6.27,1,0.0537,76.589,1,0.0792,0,1,0,1,1,2.0,5.0,4,-2,0.2,0
13592,54,170280,0.12,0.779,0.785,0.0,9,0.0488,-2.244,1,0.0381,143.933,1,0.748,0,0,0,0,0,4.0,6.0,2,0,0.2,0
12957,70,252613,0.547,0.5670000000000001,0.512,0.0,0,0.296,-8.831,1,0.0357,130.269,1,0.334,0,0,0,0,1,6.0,6.0,3,0,0.0,0
2417,77,274706,0.0783,0.439,0.434,4.870000000000001e-05,7,0.14,-14.918,1,0.0265,94.845,1,0.204,0,0,0,0,0,2.0,6.0,1,0,0.0,0
16186,52,196760,0.149,0.903,0.625,1.7800000000000002e-05,10,0.215,-7.025,0,0.219,129.993,1,0.399,0,0,0,1,1,2.0,5.5,3,-1,0.0,0
3389,81,204746,0.041,0.67,0.752,0.0,1,0.0749,-4.146,1,0.0374,149.961,1,0.442,0,0,0,0,0,3.496065437978878,8.0,1,0,-0.2,1
18039,53,178396,4.99e-05,0.143,0.82,0.283,5,0.184,-7.314,1,0.0529,155.04399999999995,1,0.552,0,0,0,0,1,5.0,5.25,3,1,0.0,0
15371,47,298600,0.512,0.723,0.713,0.000271,2,0.264,-7.3439999999999985,0,0.0375,173.05599999999995,1,0.836,0,0,0,0,0,3.496065437978878,5.0,3,0,0.0,1
13730,84,180566,0.479,0.6970000000000001,0.552,0.127,1,0.147,-10.271,0,0.196,75.235,1,0.278,0,0,0,0,1,7.0,4.0,0,7,0.0,0
2382,69,230000,0.176,0.895,0.6940000000000001,0.0,9,0.292,-4.384,1,0.275,93.944,1,0.632,0,0,0,0,0,3.0,9.0,1,0,0.0,0
17183,55,175200,0.0388,0.79,0.654,0.0,10,0.125,-5.568,0,0.226,136.938,1,0.515,0,0,0,0,0,2.0,6.0,1,0,0.0,0
12108,30,290125,0.552,0.329,0.316,0.0,7,0.126,-10.123,1,0.0273,92.34,1,0.327,0,0,0,0,0,3.0,5.333333333333333,3,0,0.0,0
17855,83,235773,0.0622,0.8390000000000001,0.8320000000000001,4.59e-06,0,0.282,-2.492,1,0.0531,92.004,1,0.529,0,0,0,0,0,2.0,3.5,2,0,0.0,0
15714,48,214600,0.0349,0.5589999999999999,0.8440000000000001,0.0,2,0.535,-4.751,1,0.0376,105.94,1,0.69,0,0,0,0,1,5.0,4.25,4,0,0.0,0
391,62,233240,0.597,0.573,0.429,8.18e-05,2,0.0839,-8.68,1,0.0294,139.097,1,0.361,0,0,0,0,1,5.0,4.5,4,0,0.0,0
11762,85,198946,0.1369999999999999,0.703,0.66,0.0,10,0.192,-5.119,0,0.123,95.031,1,0.79,0,0,0,0,0,3.496065437978878,3.6666666666666665,3,0,0.0,1
14245,58,187333,0.452,0.942,0.735,5.89e-06,1,0.148,-5.613,0,0.27,134.076,1,0.62,0,0,0,0,1,2.0,4.5,2,0,0.0,0
10010,64,165480,0.428,0.8059999999999999,0.621,0.000124,3,0.0896,-3.506,0,0.0395,114.967,0,0.908,0,0,0,0,0,6.0,5.666666666666667,2,1,0.05,0
10518,40,267487,0.176,0.419,0.61,0.0,10,0.0351,-6.227,0,0.0345,79.98100000000002,1,0.365,0,0,0,0,0,5.0,7.5,2,0,0.0,0
7242,47,192179,0.459,0.716,0.4970000000000001,0.000153,9,0.0942,-9.195,1,0.0907,77.53699999999998,1,0.383,0,0,0,0,1,3.0,3.6666666666666665,2,1,0.0,0
13895,58,265160,0.18,0.489,0.8290000000000001,0.0,9,0.5379999999999999,-8.068999999999999,0,0.478,139.58,1,0.6940000000000001,0,0,0,0,1,2.0,6.0,2,0,0.0,0
12209,37,201280,0.02,0.6890000000000001,0.828,2.24e-05,4,0.248,-3.872,0,0.0556,121.051,1,0.239,0,0,0,0,0,1.0,3.0,1,0,0.0,0
17992,1,287466,0.00316,0.812,0.767,0.327,4,0.0793,-5.585,0,0.041,123.001,1,0.85,0,0,0,0,0,3.496065437978878,6.0,1,0,0.0,1
12205,37,342295,0.00778,0.813,0.6970000000000001,0.6990000000000001,4,0.0995,-4.995,1,0.041,122.005,1,0.6729999999999999,0,0,1,1,1,2.0,8.0,6,-5,-0.375,0
9297,54,170733,0.00839,0.943,0.777,0.0,1,0.278,-4.273,1,0.2,135.0,1,0.711,0,1,0,1,1,2.0,5.0,4,-2,0.0,0
1151,87,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,1,0.274,0,0,0,0,0,5.0,6.0,2,0,0.5,0
12685,44,190243,0.525,0.7040000000000001,0.338,0.148,0,0.115,-11.859000000000002,1,0.0525,81.977,1,0.198,0,0,0,0,0,3.496065437978878,5.0,1,0,0.0,1
16507,92,205920,0.04,0.6990000000000001,0.713,3.11e-06,9,0.294,-5.5070000000000014,0,0.0594,121.993,1,0.354,0,0,0,0,1,5.0,4.0,0,5,0.0,0
538,69,270426,0.0296,0.6,0.931,7.099999999999999e-05,7,0.392,-4.647,1,0.0734,140.123,1,0.542,0,0,0,0,0,3.0,6.333333333333333,3,0,0.0,0
541,77,356400,0.141,0.449,0.901,0.0675,6,0.128,-7.711,1,0.0526,125.148,1,0.696,0,0,0,0,1,4.0,4.75,3,1,0.35,0
1950,79,223840,0.00135,0.446,0.764,0.0,10,0.099,-5.042,1,0.033,172.09400000000005,1,0.5429999999999999,0,0,0,0,1,5.0,4.25,4,0,0.0,0
2492,69,240680,0.103,0.6709999999999999,0.672,3.98e-05,4,0.074,-9.188,0,0.12,117.96,1,0.186,0,0,0,0,0,3.0,4.666666666666667,3,0,0.0,0
3167,70,217933,0.0062299999999999,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,1,0.315,0,0,0,0,0,4.0,4.666666666666667,3,0,0.0,0
6555,77,206560,0.318,0.8370000000000001,0.847,0.0,4,0.261,-4.395,1,0.0982,90.996,1,0.73,0,1,0,1,1,2.0,9.0,2,-1,0.0,0
12574,71,219200,0.00256,0.731,0.8540000000000001,1.49e-05,5,0.386,-4.635,0,0.149,150.16299999999995,1,0.6509999999999999,1,0,1,0,1,3.0,3.333333333333333,5,-2,0.0,0
7102,26,270815,0.000115,0.374,0.836,0.737,4,0.346,-7.502999999999999,1,0.0738,79.916,1,0.0937,0,1,0,1,1,2.0,7.0,3,-2,0.0,0
2454,77,161985,0.775,0.7659999999999999,0.5479999999999999,5.57e-06,10,0.1,-4.29,1,0.235,82.944,1,0.424,0,0,0,0,0,4.0,4.333333333333333,2,1,0.0,0
7950,23,154927,0.0391,0.8170000000000001,0.598,0.95,11,0.294,-10.214,0,0.44,70.051,1,0.5,0,0,0,1,1,4.0,5.666666666666667,4,-1,0.0,0
10530,18,186560,0.165,0.8759999999999999,0.894,0.0,10,0.183,-2.335,0,0.193,95.976,1,0.921,0,0,0,0,0,3.0,3.5,2,0,0.0,0
9710,40,178013,0.0859,0.328,0.919,0.0,2,0.324,-2.166,1,0.1,99.312,1,0.511,0,0,0,0,1,5.0,6.0,3,0,0.0,0
286,74,145746,0.386,0.49,0.715,0.0,7,0.311,-5.549,1,0.0476,130.726,1,0.866,1,0,1,0,1,6.0,4.166666666666667,6,0,0.0,0
18635,54,223498,0.0215,0.664,0.61,0.0,6,0.0947,-4.384,0,0.0361,118.015,1,0.192,0,0,0,0,1,3.0,4.666666666666667,3,0,-0.1,0
1138,61,220586,0.0075099999999999,0.444,0.884,8.94e-05,7,0.116,-6.104,1,0.119,94.82,1,0.296,0,0,0,0,0,3.496065437978878,7.0,1,0,0.6,1
10409,61,163404,0.197,0.482,0.657,0.0,4,0.162,-8.305,1,0.328,94.043,1,0.314,0,0,0,0,0,4.0,7.0,1,0,0.0,0
7941,17,193714,0.00614,0.7490000000000001,0.723,0.0012,5,0.191,-4.15,1,0.0612,139.933,1,0.416,0,0,0,0,1,2.0,4.5,2,0,0.0,0
4010,28,342400,0.00183,0.487,0.928,0.304,6,0.111,-6.783,0,0.0363,152.02100000000004,1,0.836,0,0,0,0,0,3.496065437978878,5.333333333333333,3,0,0.0,1
13513,44,216039,0.00233,0.638,0.79,0.428,11,0.298,-5.05,1,0.0255,103.997,1,0.885,0,0,0,0,0,4.0,8.0,1,0,0.0,0
18176,70,192731,0.0308,0.518,0.7240000000000001,0.0,8,0.116,-6.327000000000001,1,0.0839,121.884,1,0.334,0,0,0,0,1,3.0,4.666666666666667,3,0,0.0,0
17531,37,134629,0.229,0.7190000000000001,0.75,0.853,8,0.101,-6.365,1,0.0637,140.059,0,0.476,0,0,0,0,0,4.0,4.5,2,0,0.0,0
11554,33,228000,0.0216,0.843,0.64,0.0,7,0.0791,-7.807,0,0.27,147.006,1,0.672,0,0,0,0,1,5.0,8.0,2,0,0.0,0
13351,62,212219,0.993,0.368,0.0369,0.957,0,0.113,-23.48,0,0.0601,173.322,1,0.163,0,0,0,0,0,3.496065437978878,5.0,3,1,0.5,1
10335,71,227735,0.214,0.696,0.848,0.0,0,0.0987,-7.838999999999999,1,0.0602,102.038,1,0.898,0,0,0,0,0,5.0,5.0,3,0,0.0,0
14537,81,151400,0.222,0.826,0.815,6.96e-05,9,0.0964,-4.773,1,0.0875,163.07299999999995,1,0.68,0,0,0,0,0,3.496065437978878,3.5,2,0,0.0,1
1016,56,242453,0.000405,0.47,0.644,0.293,8,0.134,-6.721,1,0.0269,75.597,1,0.521,0,0,0,1,1,2.0,4.0,5,-3,0.0,0
10134,54,208320,0.12,0.758,0.688,0.0,5,0.0904,-3.918,0,0.0478,114.93,1,0.357,0,0,0,0,0,4.0,9.0,1,0,0.0,0
4316,87,183906,0.194,0.7290000000000001,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,1,0.261,0,0,0,0,0,3.496065437978878,4.0,2,0,0.0,1
6174,57,213769,0.0204,0.619,0.948,0.17,8,0.0707,-4.633,1,0.0558,128.009,1,0.283,0,0,0,0,0,3.496065437978878,5.0,0,1,0.0,1
9588,64,278373,0.128,0.3670000000000001,0.6629999999999999,0.0269,3,0.0552,-6.968999999999999,1,0.0349,111.63,1,0.177,0,0,0,0,0,3.0,5.0,2,0,-0.6,0
9062,69,262328,0.002,0.833,0.5489999999999999,2.37e-06,5,0.133,-7.215,0,0.22,175.954,1,0.328,0,1,0,1,1,3.0,5.0,4,-1,0.0,0
5897,87,209273,0.544,0.515,0.479,0.00598,3,0.191,-7.457999999999998,1,0.0261,88.964,1,0.284,0,0,0,0,0,6.0,4.8,0,5,-0.225,0
1917,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,1,0.8420000000000001,0,0,0,0,1,3.0,4.333333333333333,3,0,0.0,0
3313,55,249341,0.606,0.653,0.49,4.29e-06,7,0.0846,-6.99,1,0.0324,159.784,1,0.275,1,0,1,0,1,4.0,4.25,6,-2,0.0,0
17006,31,252920,0.097,0.598,0.6609999999999999,0.0,7,0.22,-7.909,0,0.0323,121.332,1,0.214,0,0,0,0,0,4.0,4.333333333333333,3,0,0.0,0
2125,61,201066,0.795,0.484,0.59,0.00306,9,0.155,-6.662999999999999,1,0.0283,140.588,1,0.324,0,0,0,1,1,3.0,4.5,6,-4,0.0,0
5559,55,299142,0.386,0.441,0.525,0.000609,4,0.185,-6.9460000000000015,1,0.0392,104.575,1,0.232,0,0,0,0,1,1.0,6.0,0,1,0.3333333333333333,0
222,51,212893,0.00487,0.542,0.7140000000000001,0.298,2,0.334,-8.045,1,0.028,124.26,1,0.76,0,0,0,0,0,7.0,5.333333333333333,2,1,0.0,0
7120,63,315266,0.0828,0.632,0.785,1.18e-05,8,0.0604,-3.797,1,0.0512,122.342,1,0.679,0,0,0,0,0,3.496065437978878,8.0,1,0,0.0,1
7646,90,227476,0.0481,0.6859999999999999,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,1,0.63,0,0,0,0,1,4.0,6.333333333333333,3,0,0.0,0
11958,53,211662,0.299,0.6679999999999999,0.389,2.2e-05,4,0.103,-10.137,1,0.0576,79.976,1,0.696,1,0,0,0,1,3.0,3.333333333333333,6,-3,0.0,0
12837,79,233297,0.000477,0.502,0.8170000000000001,0.0,0,0.153,-3.508,1,0.0447,90.024,1,0.617,0,0,0,0,0,3.496065437978878,6.0,0,1,0.0,1
8647,42,216293,0.35,0.774,0.851,0.0,3,0.0957,-3.634,0,0.228,90.119,1,0.6940000000000001,0,0,0,0,1,2.0,5.0,1,1,0.0,0
2404,69,257466,0.0726,0.703,0.997,0.0235,9,0.123,-7.666,0,0.0399,132.872,1,0.391,1,0,0,0,1,2.0,4.5,5,-3,0.375,0
9321,48,247293,0.0379,0.536,0.56,0.0,8,0.114,-5.667999999999998,1,0.26,139.91,1,0.279,1,1,0,1,1,3.0,4.333333333333333,8,-5,0.0,0
768,66,251573,0.5589999999999999,0.8220000000000001,0.478,0.0073,1,0.0813,-8.746,1,0.0343,117.394,1,0.722,0,0,0,0,1,4.0,5.25,4,0,0.0,0
14008,63,315453,6.07e-05,0.215,0.911,3.47e-06,9,0.183,-4.715,1,0.0394,183.535,1,0.47,1,0,0,0,1,1.0,4.0,4,-3,0.0,0
2057,40,140773,0.208,0.643,0.669,0.00664,0,0.151,-7.485,1,0.0398,132.709,1,0.609,0,0,0,0,0,5.0,6.5,2,0,0.4,0
13215,32,285000,0.792,0.5670000000000001,0.406,8.01e-05,6,0.11,-10.724,0,0.0534,147.483,1,0.6759999999999999,0,0,0,0,0,3.496065437978878,4.5,2,0,0.0,1
10282,77,192600,0.332,0.857,0.8009999999999999,1.2e-06,0,0.0789,-6.499,1,0.0618,96.009,1,0.753,0,0,0,0,0,3.496065437978878,8.0,1,0,0.0,1
18591,24,202320,0.0111,0.574,0.274,0.7859999999999999,9,0.123,-13.553,1,0.0286,125.652,1,0.111,1,0,1,0,0,2.0,5.0,2,-1,0.0,0
10560,36,213616,0.106,0.65,0.5870000000000001,0.0,10,0.0616,-6.919,1,0.0274,115.005,1,0.232,0,0,0,0,0,2.0,3.0,2,0,0.0,0
3071,36,266000,0.0488,0.607,0.7,1.93e-05,11,0.209,-8.055,0,0.298,140.09799999999998,1,0.382,0,0,0,0,0,4.0,4.0,4,0,0.0,0
12186,24,202126,0.00432,0.7609999999999999,0.476,0.347,4,0.125,-6.924,0,0.113,75.993,1,0.356,1,0,1,0,0,4.0,4.333333333333333,7,-4,0.0,0
5761,52,176167,0.936,0.526,0.293,0.000314,11,0.088,-12.358,0,0.0322,120.05,1,0.144,0,0,0,0,0,4.0,7.0,2,0,0.85,0
9217,57,298266,0.42,0.7340000000000001,0.544,0.0,11,0.0975,-4.7860000000000005,0,0.194,86.617,1,0.669,1,1,1,0,0,4.0,6.0,8,-5,0.0,0
11418,67,261834,0.195,0.782,0.5589999999999999,2.11e-06,0,0.112,-7.955,0,0.046,88.038,1,0.199,0,0,0,0,1,2.0,5.0,2,0,0.0,0
10824,45,305546,0.578,0.853,0.405,0.858,4,0.093,-11.628,1,0.0484,122.007,0,0.0758,0,0,0,0,1,1.0,7.0,1,0,0.0,0
15056,67,298760,0.0928,0.5660000000000001,0.664,0.305,8,0.0903,-9.081,1,0.0281,91.117,1,0.764,0,0,0,0,1,3.0,6.5,2,0,0.25,0
9490,0,226693,2.1e-05,0.522,0.934,0.00394,5,0.253,-5.03,0,0.0617,135.05200000000002,1,0.304,0,0,0,0,0,3.0,7.5,1,1,0.0,0
12460,60,219389,0.00209,0.6890000000000001,0.947,0.0,1,0.228,-3.926,1,0.0897,119.993,1,0.393,0,0,0,0,0,4.0,6.0,2,0,0.0,0
13668,60,195501,0.219,0.5429999999999999,0.682,1.53e-06,3,0.085,-5.81,1,0.112,179.972,1,0.424,0,0,0,0,0,4.0,10.0,1,0,0.0,0
8454,62,244346,9.85e-05,0.58,0.737,0.0367,10,0.0823,-4.795,1,0.0335,92.0,1,0.506,0,0,0,0,0,6.0,6.0,3,0,0.0,0
9524,70,200800,0.7240000000000001,0.643,0.436,0.459,1,0.11,-12.245,1,0.0273,91.485,1,0.422,0,0,0,0,1,7.0,5.0,6,0,0.0,0
8336,58,282146,0.334,0.402,0.476,0.0701,0,0.0947,-8.823,1,0.0289,86.06,1,0.1639999999999999,0,0,0,0,1,2.0,4.5,2,0,0.0,0
663,77,210173,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,1,0.755,0,0,0,0,1,6.0,4.5,6,0,-0.05,0
1422,60,204631,0.369,0.643,0.5660000000000001,0.0,9,0.268,-6.859,1,0.0334,94.948,1,0.305,0,1,0,1,1,9.0,4.285714285714286,8,-1,0.0,0
3596,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,1,0.584,0,0,0,0,0,2.0,5.0,0,1,0.0,0
5888,78,193546,0.178,0.389,0.665,0.000732,0,0.116,-6.169,1,0.0644,117.055,1,0.199,0,0,0,0,1,2.0,8.0,1,0,0.0,0
2173,72,235373,0.0193,0.429,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,1,0.276,1,0,1,0,1,5.0,4.0,6,-1,0.0,0
5654,65,211813,0.312,0.768,0.607,3.4e-05,5,0.0929,-6.044,1,0.0637,84.714,1,0.937,0,0,0,0,0,8.0,10.5,2,0,0.0,0
15461,55,227014,0.187,0.7609999999999999,0.784,3.47e-05,3,0.104,-5.974,0,0.0752,100.036,1,0.342,0,0,0,0,0,3.0,7.0,1,0,0.0,0
16153,91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,1,0.294,0,0,0,1,1,3.0,5.333333333333333,5,-2,0.0,0
8613,65,215160,0.000304,0.535,0.8859999999999999,2.26e-06,11,0.257,-3.1060000000000003,1,0.045,126.012,1,0.445,0,0,0,0,1,2.0,3.5,2,0,0.0,0
12672,23,277500,0.361,0.479,0.775,0.574,1,0.131,-5.6960000000000015,0,0.0391,108.755,1,0.369,0,0,0,0,0,3.496065437978878,7.0,1,0,0.0,1
7299,43,142815,0.34,0.624,0.5660000000000001,0.0,8,0.103,-7.763,0,0.116,131.032,1,0.358,0,0,0,0,1,3.0,6.333333333333333,2,1,0.0,0
15133,48,210133,0.172,0.599,0.915,0.0,7,0.1689999999999999,-4.013,0,0.0411,120.024,1,0.238,1,0,1,0,1,5.0,4.75,7,-3,0.0,0
480,65,211066,0.208,0.429,0.6679999999999999,0.0,4,0.5379999999999999,-7.539,0,0.044,77.737,1,0.398,0,0,0,0,1,4.0,4.75,3,1,0.1,0
